target_id	length	eff_length	est_counts	tpm
TMUE_0000000150.2	1417	1254.17	0	0
TMUE_0000000150.3	1471	1308.17	0	0
TMUE_0000000151.1	1845	1682.17	325.246	32.6527
TMUE_0000000151.2	1859	1696.17	0	0
TMUE_0000000151.3	1806	1643.17	0	0
TMUE_0000000151.4	1841	1678.17	49.9232	5.02393
TMUE_0000000152.1	5529	5366.17	64.1504	2.01888
TMUE_0000000153.1	732	569.41	0	0
TMUE_0000000154.1	378	225.825	15.5248	11.61
TMUE_0000000155.1	2586	2423.17	249.82	17.4109
TMUE_0000000156.1	955	792.183	24.4516	5.21266
TMUE_0000000157.1	279	140.988	0	0
TMUE_0000000158.1	489	330.051	4	2.04671
TMUE_0000000159.1	1050	887.167	1.0596	0.201703
TMUE_0000000160.1	2493	2330.17	64	4.63841
TMUE_0000000161.1	531	370.605	1	0.455686
TMUE_0000000162.1	5733	5570.17	46	1.39465
TMUE_0000000163.1	3844	3681.17	53	2.43146
TMUE_0000000164.1	1665	1502.17	0	0
TMUE_0000000165.1	1236	1073.17	55.0688	8.66592
TMUE_0000000166.1	3159	2996.17	50	2.81826
TMUE_0000000167.1	201	84.7371	32.5	64.7719
TMUE_0000000168.1	786	623.293	0	0
TMUE_0000000169.1	207	88.6721	0	0
TMUE_0000000170.1	588	426.462	37	14.652
TMUE_0000000171.1	654	491.774	0	0
TMUE_0000000172.1	399	245.129	0.5	0.344471
TMUE_0000000173.1	1941	1778.17	0	0
TMUE_0000000174.1	921	758.229	21.4354	4.77429
TMUE_0000000175.1	339	190.824	5.6925	5.03786
TMUE_0000000176.1	324	177.829	19.9264	18.9236
TMUE_0000000177.1	3123	2960.17	9.71759	0.554394
TMUE_0000000178.1	546	385.226	7	3.06873
TMUE_0000000179.1	2721	2558.17	183.5	12.1139
TMUE_0000000180.1	759	596.353	6.5	1.84071
TMUE_0000000181.1	1041	878.167	1	0.192309
TMUE_0000000182.1	510	350.232	17.5	8.43836
TMUE_0000000183.1	522	361.784	38	17.7382
TMUE_0000000184.1	1188	1025.17	35.5	5.84804
TMUE_0000000185.1	1356	1193.17	11	1.55693
TMUE_0000000186.1	1455	1292.17	39	5.09709
TMUE_0000000187.1	2502	2339.17	1	0.0721964
TMUE_0000000188.1	519	358.862	5.03597	2.36991
TMUE_0000000189.1	291	150.266	2	2.24774
TMUE_0000000190.1	4424	4261.17	32.2559	1.27837
TMUE_0000000191.1	942	779.214	3	0.650191
TMUE_0000000192.1	1707	1544.17	13.3682	1.46203
TMUE_0000000193.1	903	740.243	0	0
TMUE_0000000194.1	267	131.77	1	1.28162
TMUE_0000000195.1	1278	1115.17	1.2958e-05	1.96234e-06
TMUE_0000000196.1	990	827.167	19.125	3.90467
TMUE_0000000197.1	914	751.229	5.00221	1.12452
TMUE_0000000198.1	1623	1460.17	47	5.43591
TMUE_0000000199.1	1062	899.167	126.609	23.7793
TMUE_0000000200.1	357	206.907	44	35.9132
TMUE_0000000201.1	1050	887.167	2.01793	0.384129
TMUE_0000000202.1	2082	1919.17	49.246	4.33346
TMUE_0000000203.1	1272	1109.17	0	0
TMUE_0000000204.1	1074	911.167	0	0
TMUE_0000000205.1	1416	1253.17	0	0
TMUE_0000000206.1	2997	2834.17	184.615	11.0006
TMUE_0000000207.1	393	239.562	7.5	5.28712
TMUE_0000000208.1	1593	1430.17	44.3463	5.23657
TMUE_0000000209.1	2255	2092.17	8	0.645759
TMUE_0000000210.1	1092	929.167	127.897	23.2458
TMUE_0000000211.1	1722	1559.17	97.75	10.5877
TMUE_0000000212.1	1107	944.167	58.4375	10.4525
TMUE_0000000213.1	2025	1862.17	77.5	7.02845
TMUE_0000000214.1	840	677.243	11	2.74299
TMUE_0000000215.1	483	324.284	0	0
TMUE_0000000216.1	318	172.583	0.5	0.48927
TMUE_0000000217.1	783	620.305	0	0
TMUE_0000000218.1	987	824.167	0	0
TMUE_0000000219.1	1152	989.167	0	0
TMUE_0000000220.1	972	809.183	0	0
TMUE_0000000221.1	354	204.184	13	10.7522
TMUE_0000000222.1	2769	2606.17	4.5	0.291599
TMUE_0000000223.1	333	185.539	1.5	1.36531
TMUE_0000000224.1	1371	1208.17	1	0.139781
TMUE_0000000225.1	969	806.183	1	0.20948
TMUE_0000000226.1	369	217.675	8.5	6.59458
TMUE_0000000227.1	1005	842.167	0.5	0.100265
TMUE_0000000228.1	399	245.129	3	2.06682
TMUE_0000000229.1	423	267.466	0.106992	0.0675553
TMUE_0000000230.1	426	270.305	7.5	4.6858
TMUE_0000000231.1	780	617.318	7.33453	2.00651
TMUE_0000000232.1	786	623.293	9	2.43852
TMUE_0000000233.1	1251	1088.17	0.37122	0.057612
TMUE_0000000234.1	1281	1118.17	24	3.62478
TMUE_0000000235.1	837	674.243	84.5	21.1649
TMUE_0000000236.1	690	527.644	46	14.7229
TMUE_0000000237.1	681	518.665	0.5	0.162802
TMUE_0000000238.1	252	120.725	0	0
TMUE_0000000239.1	690	527.644	6.5	2.08041
TMUE_0000000240.1	1728	1565.17	346.5	37.3869
TMUE_0000000241.1	213	92.9229	7.5	13.6306
TMUE_0000000242.1	1206	1043.17	250.587	40.5677
TMUE_0000000243.1	1587	1424.17	58.0596	6.88477
TMUE_0000000244.1	516	355.975	9	4.26972
TMUE_0000000245.1	3312	3149.17	0	0
TMUE_0000000246.1	354	204.184	5.5	4.54901
TMUE_0000000247.1	438	281.525	71.5	42.8909
TMUE_0000000248.1	399	245.129	2.5	1.72235
TMUE_0000000249.1	3168	3005.17	10.8478	0.609608
TMUE_0000000250.1	759	596.353	23.5	6.65489
TMUE_0000000251.1	930	767.214	42	9.24505
TMUE_0000000252.1	831	668.243	5	1.26361
TMUE_0000000253.1	1044	881.167	15.5	2.97064
TMUE_0000000254.1	2148	1985.17	53.4865	4.55013
TMUE_0000000255.1	633	470.914	0	0
TMUE_0000000256.1	1245	1082.17	6.69256	1.04442
TMUE_0000000257.1	2550	2387.17	41.8994	2.96416
TMUE_0000000258.1	2232	2069.17	95	7.75362
TMUE_0000000259.1	369	217.675	0	0
TMUE_0000000260.1	603	441.208	0	0
TMUE_0000000261.1	525	364.699	0	0
TMUE_0000000262.1	786	623.293	76.629	20.7624
TMUE_0000000263.1	2499	2336.17	15.5	1.12048
TMUE_0000000264.1	4251	4088.17	8.5	0.351129
TMUE_0000000265.1	4023	3860.17	24.5	1.07186
TMUE_0000000266.1	1074	911.167	42	7.78445
TMUE_0000000267.1	2712	2549.17	26	1.72247
TMUE_0000000268.1	2121	1958.17	77.4129	6.67637
TMUE_0000000269.1	2292	2129.17	120	9.51805
TMUE_0000000270.1	627	464.96	52	18.887
TMUE_0000000271.1	2412	2249.17	13	0.976109
TMUE_0000000272.1	207	88.6721	33	62.8497
TMUE_0000000273.1	561	399.972	0	0
TMUE_0000000274.1	6342	6179.17	0.5	0.0136652
TMUE_0000000275.1	903	740.243	11.5	2.62361
TMUE_0000000276.1	306	162.602	0.5	0.519301
TMUE_0000000277.1	462	304.266	8.2563	4.58257
TMUE_0000000278.1	543	382.309	23.5	10.3808
TMUE_0000000279.1	564	402.924	1.15325	0.483365
TMUE_0000000280.1	1101	938.167	31	5.58031
TMUE_0000000281.1	387	234.045	4.18109	3.01695
TMUE_0000000282.1	222	99.1063	8	13.6322
TMUE_0000000283.1	3881	3718.17	322.216	14.6351
TMUE_0000000284.1	1185	1022.17	45.6243	7.53791
TMUE_0000000285.1	2238	2075.17	102.427	8.33566
TMUE_0000000286.1	3834	3671.17	0	0
TMUE_0000000287.1	3256	3093.17	2.04522e-06	1.11664e-07
TMUE_0000000288.1	225	101.238	0	0
TMUE_0000000289.1	864	701.243	9	2.16746
TMUE_0000000290.1	1671	1508.17	208	23.2911
TMUE_0000000291.1	2115	1952.17	1	0.0865087
TMUE_0000000292.1	1218	1055.17	10382	1661.64
TMUE_0000000293.1	2022	1859.17	66.7622	6.06441
TMUE_0000000294.1	1362	1199.17	10	1.40831
TMUE_0000000295.1	927	764.229	15.5	3.42519
TMUE_0000000296.1	576	414.644	30.7644	12.53
TMUE_0000000297.1	864	701.243	2.5	0.602071
TMUE_0000000298.1	1044	881.167	0	0
TMUE_0000000299.1	2541	2378.17	74.25	5.27267
TMUE_0000000300.1	567	405.837	3.34107	1.39031
TMUE_0000000301.1	1572	1409.17	22.1994	2.66046
TMUE_0000000302.1	2553	2390.17	45.0858	3.18558
TMUE_0000000303.1	729	566.421	20.2531	6.0385
TMUE_0000000304.1	4053	3890.17	16.4143	0.712575
TMUE_0000000305.1	540	379.361	2	0.890335
TMUE_0000000306.1	615	453.05	0	0
TMUE_0000000307.1	2487	2324.17	76	5.52234
TMUE_0000000308.1	1416	1253.17	0.666667	0.0898414
TMUE_0000000309.1	1239	1076.17	0	0
TMUE_0000000310.1	1353	1190.17	0.334398	0.0474495
TMUE_0000000311.1	2181	2018.17	0.312746	0.0261704
TMUE_0000000312.1	1884	1721.17	130.5	12.8045
TMUE_0000000313.1	420	264.683	1.5	0.957065
TMUE_0000000314.1	1605	1442.17	99.4858	11.6499
TMUE_0000000315.1	1662	1499.17	17.5	1.97135
TMUE_0000000316.1	390	236.831	0.5	0.35654
TMUE_0000000317.1	962	799.183	103.065	21.7793
TMUE_0000000317.2	1011	848.167	179.618	35.7639
TMUE_0000000317.3	897	734.243	0	0
TMUE_0000000318.1	240	111.877	2	3.01903
TMUE_0000000319.1	252	120.725	0	0
TMUE_0000000320.1	444	287.209	5.20928	3.06307
TMUE_0000000321.1	246	116.252	0	0
TMUE_0000000322.1	441	284.368	0.333333	0.197959
TMUE_0000000323.1	6298	6135.17	0.197373	0.00543297
TMUE_0000000324.1	863	700.243	9.1479	2.20622
TMUE_0000000325.1	789	626.281	15.5	4.17964
TMUE_0000000326.1	1602	1439.17	60.0845	7.05063
TMUE_0000000327.1	282	143.241	0	0
TMUE_0000000328.1	2720	2557.17	71	4.68895
TMUE_0000000329.1	1909	1746.17	27.9097	2.69927
TMUE_0000000330.1	294	152.728	19	21.0093
TMUE_0000000331.1	216	94.9764	15.5	27.5608
TMUE_0000000332.1	714	551.465	22.3313	6.83867
TMUE_0000000333.1	375	223.147	16	12.1089
TMUE_0000000334.1	285	145.581	14.7826	17.1484
TMUE_0000000335.1	750	587.376	8.44919	2.42927
TMUE_0000000336.1	399	245.129	0	0
TMUE_0000000337.1	785	622.293	1199.6	325.551
TMUE_0000000338.1	1365	1202.17	3.16175	0.44416
TMUE_0000000338.2	777	614.33	78.3012	21.525
TMUE_0000000339.1	1476	1313.17	3.5268	0.453563
TMUE_0000000340.1	348	198.82	0	0
TMUE_0000000341.1	1449	1286.17	15	1.96957
TMUE_0000000342.1	3738	3575.17	8	0.377894
TMUE_0000000343.1	3934	3771.17	65.6004	2.9377
TMUE_0000000344.1	1931	1768.17	32.7354	3.12659
TMUE_0000000344.2	1750	1587.17	0	0
TMUE_0000000345.1	579	417.595	0	0
TMUE_0000000346.1	5607	5444.17	283.601	8.79737
TMUE_0000000347.1	1934	1771.17	0	0
TMUE_0000000347.2	2096	1933.17	0	0
TMUE_0000000347.3	1973	1810.17	0	0
TMUE_0000000348.1	2581	2418.17	16.2482	1.13473
TMUE_0000000348.2	2489	2326.17	13.1243	0.952824
TMUE_0000000348.3	2543	2380.17	0	0
TMUE_0000000348.4	3837	3674.17	0	0
TMUE_0000000349.1	477	318.576	8.84244	4.68744
TMUE_0000000350.1	981	818.183	2	0.412816
TMUE_0000000351.1	1770	1607.17	7.17203	0.753629
TMUE_0000000352.1	1909	1746.17	3.92851	0.379944
TMUE_0000000352.2	1807	1644.17	0	0
TMUE_0000000352.3	1891	1728.17	10.4452	1.02072
TMUE_0000000352.4	5239	5076.17	30.2854	1.00757
TMUE_0000000352.5	1815	1652.17	0	0
TMUE_0000000353.1	1281	1118.17	0	0
TMUE_0000000354.1	1361	1198.17	45.6819	6.43877
TMUE_0000000355.1	1396	1233.17	0	0
TMUE_0000000356.1	2364	2201.17	73.5	5.63911
TMUE_0000000357.1	372	220.404	0	0
TMUE_0000000358.1	1462	1299.17	1.99999	0.259979
TMUE_0000000359.1	249	118.493	0.5	0.712613
TMUE_0000000360.1	2051	1888.17	42.2693	3.78061
TMUE_0000000360.2	1956	1793.17	135.821	12.7915
TMUE_0000000361.1	1284	1121.17	119	17.9248
TMUE_0000000362.1	345	196.108	0	0
TMUE_0000000363.1	648	485.793	0	0
TMUE_0000000364.1	2544	2381.17	20.5447	1.45709
TMUE_0000000365.1	306	162.602	0	0
TMUE_0000000366.1	1248	1085.17	64.8161	10.087
TMUE_0000000367.1	3609	3446.17	127.646	6.25529
TMUE_0000000368.1	306	162.602	2	2.0772
TMUE_0000000369.1	1197	1034.17	12	1.9596
TMUE_0000000370.1	252	120.725	0	0
TMUE_0000000371.1	1083	920.167	0	0
TMUE_0000000372.1	660	497.764	2	0.678552
TMUE_0000000373.1	2550	2387.17	3.2142	0.227387
TMUE_0000000374.1	2945	2782.17	16.1754	0.981856
TMUE_0000000375.1	1155	992.167	48	8.17021
TMUE_0000000376.1	1224	1061.17	0.00450144	0.000716381
TMUE_0000000377.1	555	394.073	1.5	0.642823
TMUE_0000000378.1	5177	5014.17	46.7545	1.57471
TMUE_0000000379.1	777	614.33	16.7073	4.59284
TMUE_0000000380.1	1647	1484.17	0	0
TMUE_0000000380.2	1785	1622.17	6.58783	0.685841
TMUE_0000000381.1	456	298.517	0	0
TMUE_0000000382.1	384	231.312	0	0
TMUE_0000000383.1	1544	1381.17	153.712	18.7949
TMUE_0000000384.1	1617	1454.17	10.2397	1.18918
TMUE_0000000385.1	507	347.335	0	0
TMUE_0000000386.1	333	185.539	5	4.55105
TMUE_0000000387.1	1557	1394.17	18.2962	2.21626
TMUE_0000000388.1	1197	1034.17	0	0
TMUE_0000000389.1	4311	4148.17	30	1.22135
TMUE_0000000390.1	648	485.793	6	2.08582
TMUE_0000000391.1	2064	1901.17	0	0
TMUE_0000000392.1	555	394.073	147.753	63.3195
TMUE_0000000393.1	1476	1313.17	0	0
TMUE_0000000394.1	222	99.1063	23.6667	40.3285
TMUE_0000000395.1	2232	2069.17	148.004	12.0796
TMUE_0000000396.1	561	399.972	0	0
TMUE_0000000397.1	1653	1490.17	11	1.24662
TMUE_0000000398.1	1323	1160.17	0	0
TMUE_0000000399.1	375	223.147	0	0
TMUE_0000000400.1	1836	1673.17	95.3333	9.62237
TMUE_0000000401.1	681	518.665	46.6104	15.1765
TMUE_0000000402.1	1151	988.167	41.2489	7.04951
TMUE_0000000403.1	1436	1273.17	325.679	43.1997
TMUE_0000000403.2	1385	1222.17	39.5212	5.46105
TMUE_0000000404.1	1391	1228.17	63.7	8.75908
TMUE_0000000405.1	321	175.227	4.30059	4.14481
TMUE_0000000406.1	1902	1739.17	92.1997	8.95292
TMUE_0000000407.1	951	788.198	20.8353	4.46417
TMUE_0000000408.1	1020	857.167	11.9556	2.35549
TMUE_0000000409.1	2679	2516.17	474.47	31.8453
TMUE_0000000410.1	1428	1265.17	342.932	45.7759
TMUE_0000000411.1	573	411.685	5	2.05108
TMUE_0000000412.1	975	812.183	14.5	3.01502
TMUE_0000000413.1	2100	1937.17	188.015	16.3908
TMUE_0000000413.2	1496	1333.17	0	0
TMUE_0000000413.3	1476	1313.17	5.74694	0.739083
TMUE_0000000414.1	816	653.256	198.041	51.1974
TMUE_0000000415.1	1744	1581.17	2.81738	0.300916
TMUE_0000000415.2	1806	1643.17	55.5437	5.7086
TMUE_0000000416.1	1791	1628.17	545.586	56.5901
TMUE_0000000417.1	723	560.432	3.5	1.05468
TMUE_0000000418.1	762	599.342	14.9549	4.21392
TMUE_0000000419.1	8313	8150.17	179.849	3.72665
TMUE_0000000420.1	2154	1991.17	144.053	12.2177
TMUE_0000000421.1	2010	1847.17	0	0
TMUE_0000000422.1	1197	1034.17	11.2758	1.84133
TMUE_0000000423.1	711	548.487	2.5	0.769751
TMUE_0000000424.1	417	261.894	0	0
TMUE_0000000425.1	711	548.487	6.0603	1.86597
TMUE_0000000426.1	474	315.689	0	0
TMUE_0000000427.1	360	209.576	2	1.61163
TMUE_0000000428.1	1491	1328.17	14	1.78013
TMUE_0000000429.1	321	175.227	0	0
TMUE_0000000430.1	1317	1154.17	536.838	78.5509
TMUE_0000000431.1	498	338.734	0	0
TMUE_0000000432.1	1614	1451.17	22.8961	2.66453
TMUE_0000000433.1	459	301.392	0.5	0.280166
TMUE_0000000434.1	558	396.995	0	0
TMUE_0000000435.1	471	312.819	10.5	5.66855
TMUE_0000000436.1	1023	860.167	0	0
TMUE_0000000437.1	216	94.9764	2	3.55624
TMUE_0000000438.1	213	92.9229	3	5.45224
TMUE_0000000439.1	471	312.819	1.5	0.809793
TMUE_0000000440.1	363	212.339	7	5.5673
TMUE_0000000441.1	807	644.269	0.62336	0.163399
TMUE_0000000442.1	1266	1103.17	100.5	15.3851
TMUE_0000000443.1	1180	1017.17	410	68.0719
TMUE_0000000444.1	579	417.595	2	0.808818
TMUE_0000000445.1	1152	989.167	0	0
TMUE_0000000446.1	1038	875.167	94.5524	18.2456
TMUE_0000000447.1	666	503.725	17	5.69944
TMUE_0000000448.1	807	644.269	0	0
TMUE_0000000449.1	2293	2130.17	31.8313	2.52358
TMUE_0000000449.2	2224	2061.17	10.3742	0.849998
TMUE_0000000450.1	987	824.167	5.5	1.127
TMUE_0000000451.1	1758	1595.17	77.7273	8.22894
TMUE_0000000452.1	498	338.734	6.46348	3.22243
TMUE_0000000453.1	1934	1771.17	59.8207	5.70386
TMUE_0000000454.1	384	231.312	177	129.227
TMUE_0000000455.1	1965	1802.17	160	14.9934
TMUE_0000000456.1	744	581.376	1.33333	0.387309
TMUE_0000000457.1	885	722.243	3	0.701478
TMUE_0000000458.1	3786	3623.17	36.1788	1.68633
TMUE_0000000458.2	5287	5124.17	5.68897	0.187494
TMUE_0000000459.1	696	533.582	1.89967	0.601247
TMUE_0000000460.1	246	116.252	0	0
TMUE_0000000461.1	3111	2948.17	0	0
TMUE_0000000462.1	489	330.051	115	58.8428
TMUE_0000000463.1	1182	1019.17	77	12.7592
TMUE_0000000464.1	1538	1375.17	196	24.0701
TMUE_0000000465.1	697	534.561	69.263	21.8817
TMUE_0000000466.1	927	764.229	16.6051	3.6694
TMUE_0000000466.2	1898	1735.17	3.46563	0.3373
TMUE_0000000467.1	1332	1169.17	201.6	29.1199
TMUE_0000000468.1	679	516.675	15.195	4.96659
TMUE_0000000469.1	2720	2557.17	25.1904	1.66361
TMUE_0000000470.1	1918	1755.17	12.6413	1.21633
TMUE_0000000470.2	2454	2291.17	10.6194	0.782747
TMUE_0000000471.1	327	180.419	17	15.9127
TMUE_0000000472.1	405	250.725	60.3986	40.6823
TMUE_0000000473.1	303	160.113	0.5	0.527376
TMUE_0000000474.1	1852	1689.17	0	0
TMUE_0000000475.1	372	220.404	11	8.4285
TMUE_0000000476.1	2910	2747.17	0	0
TMUE_0000000477.1	1260	1097.17	2658.02	409.131
TMUE_0000000478.1	1155	992.167	273.971	46.6333
TMUE_0000000479.1	1406	1243.17	17.3245	2.35347
TMUE_0000000480.1	942	779.214	12	2.60077
TMUE_0000000481.1	1257	1094.17	24.5	3.78146
TMUE_0000000482.1	690	527.644	5	1.60031
