target_id	length	eff_length	est_counts	tpm
TMUE_0000000300.1	567	403.199	0	0
TMUE_0000000301.1	1572	1405.79	33.2387	16.8035
TMUE_0000000302.1	2553	2386.79	5.93632e-06	1.76758e-06
TMUE_0000000303.1	729	563.033	0	0
TMUE_0000000304.1	4053	3886.79	2	0.365691
TMUE_0000000305.1	540	377.123	1.5	2.82673
TMUE_0000000306.1	615	450.174	0	0
TMUE_0000000307.1	2487	2320.79	56.5	17.3017
TMUE_0000000308.1	1416	1249.79	0	0
TMUE_0000000309.1	1239	1072.79	0	0
TMUE_0000000310.1	1353	1186.79	2.40969	1.44298
TMUE_0000000311.1	2181	2014.79	57.7396	20.3666
TMUE_0000000312.1	1884	1717.79	2.5	1.0343
TMUE_0000000313.1	420	264.867	0	0
TMUE_0000000314.1	1605	1438.79	0	0
TMUE_0000000315.1	1662	1495.79	14	6.6517
TMUE_0000000316.1	390	237.978	0	0
TMUE_0000000317.1	962	795.826	44.8015	40.0083
TMUE_0000000317.2	1011	844.794	15.8707	13.3512
TMUE_0000000317.3	897	730.856	45.237	43.9884
TMUE_0000000318.1	240	116.284	5	30.558
TMUE_0000000319.1	252	125.233	0	0
TMUE_0000000320.1	444	286.746	2	4.95689
TMUE_0000000321.1	246	120.742	0	0
TMUE_0000000322.1	441	283.96	0	0
TMUE_0000000323.1	6298	6131.79	0.002374	0.00027515
TMUE_0000000324.1	863	696.886	2	2.0396
TMUE_0000000325.1	789	622.94	47.5	54.1906
TMUE_0000000326.1	1602	1435.79	9.41269	4.65906
TMUE_0000000327.1	282	148.304	0	0
TMUE_0000000328.1	2720	2553.79	15	4.17428
TMUE_0000000329.1	1909	1742.79	6.58518	2.68533
TMUE_0000000330.1	294	157.932	3	13.4998
TMUE_0000000331.1	216	98.8516	0.5	3.5947
TMUE_0000000332.1	714	548.079	0	0
TMUE_0000000333.1	375	224.872	4.5	14.2218
TMUE_0000000334.1	285	150.624	8	37.746
TMUE_0000000335.1	750	583.964	0.666667	0.811333
TMUE_0000000336.1	399	245.868	0	0
TMUE_0000000337.1	785	618.94	518.518	595.377
TMUE_0000000338.1	1365	1198.79	27.7991	16.4802
TMUE_0000000338.2	777	610.94	278.685	324.184
TMUE_0000000339.1	1476	1309.79	16.9722	9.20898
TMUE_0000000340.1	348	202.247	1	3.51394
TMUE_0000000341.1	1449	1282.79	2.5	1.38503
TMUE_0000000342.1	3738	3571.79	0	0
TMUE_0000000343.1	3934	3767.79	16	3.01793
TMUE_0000000344.1	1931	1764.79	98.1687	39.5326
TMUE_0000000344.2	1750	1583.79	0	0
TMUE_0000000345.1	579	414.864	0	0
TMUE_0000000346.1	5607	5440.79	24.4179	3.1895
TMUE_0000000347.1	1934	1767.79	51.0375	20.5179
TMUE_0000000347.2	2096	1929.79	3.26248	1.20147
TMUE_0000000347.3	1973	1806.79	13.8848	5.46143
TMUE_0000000348.1	2581	2414.79	13.3612	3.93225
TMUE_0000000348.2	2489	2322.79	0	0
TMUE_0000000348.3	2543	2376.79	0	0
TMUE_0000000348.4	3837	3670.79	0	0
TMUE_0000000349.1	477	317.253	0	0
TMUE_0000000350.1	981	814.794	0	0
TMUE_0000000351.1	1770	1603.79	12	5.31752
TMUE_0000000352.1	1909	1742.79	0	0
TMUE_0000000352.2	1807	1640.79	0	0
TMUE_0000000352.3	1891	1724.79	0	0
TMUE_0000000352.4	5239	5072.79	3.39232	0.475254
TMUE_0000000352.5	1815	1648.79	13.1982	5.68886
TMUE_0000000353.1	1281	1114.79	1	0.637502
TMUE_0000000354.1	1361	1194.79	14.6386	8.7073
TMUE_0000000355.1	1396	1229.79	1	0.577888
TMUE_0000000356.1	2364	2197.79	30	9.70086
TMUE_0000000357.1	372	222.42	0	0
TMUE_0000000358.1	1462	1295.79	2	1.09691
TMUE_0000000359.1	249	123.007	0	0
TMUE_0000000360.1	2051	1884.79	32	12.066
TMUE_0000000360.2	1956	1789.79	0	0
TMUE_0000000361.1	1284	1117.79	40.5	25.7495
TMUE_0000000362.1	345	199.705	0	0
TMUE_0000000363.1	648	482.681	0	0
TMUE_0000000364.1	2544	2377.79	18.3871	5.49561
TMUE_0000000365.1	306	167.35	0	0
TMUE_0000000366.1	1248	1081.79	82.4315	54.1533
TMUE_0000000367.1	3609	3442.79	1.30153	0.268671
TMUE_0000000368.1	306	167.35	0	0
TMUE_0000000369.1	1197	1030.79	3.66667	2.52799
TMUE_0000000370.1	252	125.233	0	0
TMUE_0000000371.1	1083	916.794	0	0
TMUE_0000000372.1	660	494.521	12.5	17.9639
TMUE_0000000373.1	2550	2383.79	0	0
TMUE_0000000374.1	2945	2778.79	0	0
TMUE_0000000375.1	1155	988.794	33	23.7183
TMUE_0000000376.1	1224	1057.79	0	0
TMUE_0000000377.1	555	391.525	0	0
TMUE_0000000378.1	5177	5010.79	5.57751	0.791061
TMUE_0000000379.1	777	610.94	11.9585	13.9109
TMUE_0000000380.1	1647	1480.79	0	0
TMUE_0000000380.2	1785	1618.79	0	0
TMUE_0000000381.1	456	297.698	0	0
TMUE_0000000382.1	384	232.6	0	0
TMUE_0000000383.1	1544	1377.79	173.55	89.5195
TMUE_0000000384.1	1617	1450.79	63.654	31.1814
TMUE_0000000385.1	507	345.692	0	0
TMUE_0000000386.1	333	189.537	0	0
TMUE_0000000387.1	1557	1390.79	14	7.15388
TMUE_0000000388.1	1197	1030.79	1.1057	0.762324
TMUE_0000000389.1	4311	4144.79	5.78861	0.992539
TMUE_0000000390.1	648	482.681	3	4.4171
TMUE_0000000391.1	2064	1897.79	27.7719	10.4
TMUE_0000000392.1	555	391.525	279.076	506.571
TMUE_0000000393.1	1476	1309.79	17.4906	9.49025
TMUE_0000000394.1	222	103.07	1	6.89518
TMUE_0000000395.1	2232	2065.79	0	0
TMUE_0000000396.1	561	397.363	0	0
TMUE_0000000397.1	1653	1486.79	0	0
TMUE_0000000398.1	1323	1156.79	0.814784	0.500568
TMUE_0000000399.1	375	224.872	0	0
TMUE_0000000400.1	1836	1669.79	7	2.97928
TMUE_0000000401.1	681	515.295	0.5	0.689589
TMUE_0000000402.1	1151	984.794	24.6032	17.7551
TMUE_0000000403.1	1436	1269.79	61.47	34.4038
TMUE_0000000403.2	1385	1218.79	28.3544	16.5336
TMUE_0000000404.1	1391	1224.79	42	24.3704
TMUE_0000000405.1	321	179.506	0	0
TMUE_0000000406.1	1902	1735.79	2.97486	1.21799
TMUE_0000000407.1	951	784.826	1	0.90553
TMUE_0000000408.1	1020	853.794	0	0
TMUE_0000000409.1	2679	2512.79	4.89502	1.38444
TMUE_0000000410.1	1428	1261.79	0	0
TMUE_0000000411.1	573	409.066	1	1.73733
TMUE_0000000412.1	975	808.794	3	2.63609
TMUE_0000000413.1	2100	1933.79	8.07025	2.96587
TMUE_0000000413.2	1496	1329.79	0	0
TMUE_0000000413.3	1476	1309.79	0	0
TMUE_0000000414.1	816	649.914	84.0348	91.8924
TMUE_0000000415.1	1744	1577.79	7.64815	3.44495
TMUE_0000000415.2	1806	1639.79	0	0
TMUE_0000000416.1	1791	1624.79	0	0
TMUE_0000000417.1	723	557.033	0	0
TMUE_0000000418.1	762	595.94	0	0
TMUE_0000000419.1	8313	8146.79	10.2706	0.895955
TMUE_0000000420.1	2154	1987.79	18	6.43543
TMUE_0000000421.1	2010	1843.79	4.78048	1.84262
TMUE_0000000422.1	1197	1030.79	0	0
TMUE_0000000423.1	711	545.079	0	0
TMUE_0000000424.1	417	262.144	0	0
TMUE_0000000425.1	711	545.079	0	0
TMUE_0000000426.1	474	314.541	0	0
TMUE_0000000427.1	360	212.348	0	0
TMUE_0000000428.1	1491	1324.79	0	0
TMUE_0000000429.1	321	179.506	0	0
TMUE_0000000430.1	1317	1150.79	47.3149	29.2197
TMUE_0000000431.1	498	337.198	0	0
TMUE_0000000432.1	1614	1447.79	36.7103	18.0201
TMUE_0000000433.1	459	300.499	0	0
TMUE_0000000434.1	558	394.428	11.8329	21.3206
TMUE_0000000435.1	471	311.801	28	63.82
TMUE_0000000436.1	1023	856.794	4	3.31787
TMUE_0000000437.1	216	98.8516	2.5	17.9735
TMUE_0000000438.1	213	96.6812	2	14.7016
TMUE_0000000439.1	471	311.801	5	11.3964
TMUE_0000000440.1	363	214.941	0	0
TMUE_0000000441.1	807	640.914	0	0
TMUE_0000000442.1	1266	1099.79	67.5	43.6183
TMUE_0000000443.1	1180	1013.79	14.3214	10.0395
TMUE_0000000444.1	579	414.864	0	0
TMUE_0000000445.1	1152	985.794	0	0
TMUE_0000000446.1	1038	871.794	25.1353	20.4902
TMUE_0000000447.1	666	500.46	0	0
TMUE_0000000448.1	807	640.914	0	0
TMUE_0000000449.1	2293	2126.79	0	0
TMUE_0000000449.2	2224	2057.79	376.783	130.127
TMUE_0000000450.1	987	820.794	4.5	3.89632
TMUE_0000000451.1	1758	1591.79	35.4375	15.8217
TMUE_0000000452.1	498	337.198	8.70274	18.342
TMUE_0000000453.1	1934	1767.79	31.7432	12.7613
TMUE_0000000454.1	384	232.6	0	0
TMUE_0000000455.1	1965	1798.79	3	1.18527
TMUE_0000000456.1	744	577.987	2	2.45917
TMUE_0000000457.1	885	718.886	0	0
TMUE_0000000458.1	3786	3619.79	14.4512	2.83724
TMUE_0000000458.2	5287	5120.79	3.41159	0.473473
TMUE_0000000459.1	696	530.188	1	1.34044
TMUE_0000000460.1	246	120.742	0	0
TMUE_0000000461.1	3111	2944.79	0	0
TMUE_0000000462.1	489	328.678	3	6.48675
TMUE_0000000463.1	1182	1015.79	5	3.49817
TMUE_0000000464.1	1538	1371.79	57.9101	30.0014
TMUE_0000000465.1	697	531.188	42.5269	56.8972
TMUE_0000000466.1	927	760.826	0.234556	0.219098
TMUE_0000000466.2	1898	1731.79	0	0
TMUE_0000000467.1	1332	1165.79	28.8	17.5569
TMUE_0000000468.1	679	513.337	68.5867	94.9541
TMUE_0000000469.1	2720	2553.79	11.2534	3.13165
TMUE_0000000470.1	1918	1751.79	5	2.02844
TMUE_0000000470.2	2454	2287.79	0	0
TMUE_0000000471.1	327	184.659	13	50.0321
TMUE_0000000472.1	405	251.248	63.6225	179.963
TMUE_0000000473.1	303	164.895	0	0
TMUE_0000000474.1	1852	1685.79	6.91268	2.91419
TMUE_0000000475.1	372	222.42	7.5	23.9643
TMUE_0000000476.1	2910	2743.79	1.97166	0.510689
TMUE_0000000477.1	1260	1093.79	52.2835	33.9708
TMUE_0000000478.1	1155	988.794	204	146.622
TMUE_0000000479.1	1406	1239.79	89.9403	51.5562
TMUE_0000000480.1	942	775.826	0	0
TMUE_0000000481.1	1257	1090.79	27	17.5913
TMUE_0000000482.1	690	524.231	8	10.8453
TMUE_0000000483.1	1644	1477.79	14.927	7.17851
TMUE_0000000484.1	1313	1146.79	1.44512	0.895558
TMUE_0000000484.2	812	645.914	6.30152	6.93341
TMUE_0000000485.1	393	240.632	0	0
TMUE_0000000486.1	2634	2467.79	49	14.1112
TMUE_0000000487.1	1602	1435.79	4.42746	2.19149
TMUE_0000000488.1	453	295.019	0	0
TMUE_0000000489.1	807	640.914	0	0
TMUE_0000000490.1	561	397.363	0	0
TMUE_0000000491.1	2010	1843.79	2.73121	1.05274
TMUE_0000000492.1	2366	2199.79	6	1.93841
TMUE_0000000493.1	822	655.914	0	0
TMUE_0000000494.1	5829	5662.79	0	0
TMUE_0000000495.1	561	397.363	0	0
TMUE_0000000496.1	3789	3622.79	0	0
TMUE_0000000497.1	1266	1099.79	66.875	43.2144
TMUE_0000000498.1	1620	1453.79	4	1.95539
TMUE_0000000499.1	843	676.914	39.2103	41.1664
TMUE_0000000500.1	1515	1348.79	2	1.05381
TMUE_0000000501.1	408	253.917	0	0
TMUE_0000000502.1	4048	3881.79	3.77895	0.691855
TMUE_0000000503.1	483	323.068	30	65.9938
