target_id	length	eff_length	est_counts	tpm
TMUE_0000000238.1	252	101.55	0.5	0.41754
TMUE_0000000239.1	690	512.796	133.5	22.0773
TMUE_0000000240.1	1728	1550.8	488	26.6854
TMUE_0000000241.1	213	73.4368	10	11.5477
TMUE_0000000242.1	1206	1028.8	94	7.74832
TMUE_0000000243.1	1587	1409.8	100	6.01523
TMUE_0000000244.1	516	342.043	5	1.23965
TMUE_0000000245.1	3312	3134.8	0	0
TMUE_0000000246.1	354	190.711	0	0
TMUE_0000000247.1	438	266.316	1201	382.432
TMUE_0000000248.1	399	229.587	71.5	26.41
TMUE_0000000249.1	3168	2990.8	0	0
TMUE_0000000250.1	759	581.796	69.5	10.1303
TMUE_0000000251.1	930	752.796	165	18.5873
TMUE_0000000252.1	831	653.796	27.5	3.56697
TMUE_0000000253.1	1044	866.796	224.5	21.9638
TMUE_0000000254.1	2148	1970.8	77.1185	3.31838
TMUE_0000000255.1	633	456.431	254.612	47.3056
TMUE_0000000256.1	1245	1067.8	208.706	16.5751
TMUE_0000000257.1	2550	2372.8	0	0
TMUE_0000000258.1	2232	2054.8	1470	60.6677
TMUE_0000000259.1	369	202.689	0	0
TMUE_0000000260.1	603	427.184	0	0
TMUE_0000000261.1	525	351.043	0	0
TMUE_0000000262.1	786	608.796	0	0
TMUE_0000000263.1	2499	2321.8	146	5.33258
TMUE_0000000264.1	4251	4073.8	64	1.33226
TMUE_0000000265.1	4023	3845.8	536	11.8192
TMUE_0000000266.1	1074	896.796	849	80.2829
TMUE_0000000267.1	2712	2534.8	300.5	10.0533
TMUE_0000000268.1	2121	1943.8	1231.79	53.7398
TMUE_0000000269.1	2292	2114.8	3179.5	127.497
TMUE_0000000270.1	627	450.431	2317.5	436.315
TMUE_0000000271.1	2412	2234.8	671.5	25.481
TMUE_0000000272.1	207	69.7968	303	368.142
TMUE_0000000273.1	561	387.043	24.4187	5.35023
TMUE_0000000274.1	6342	6164.8	4	0.0550237
TMUE_0000000275.1	903	725.796	3.5	0.408943
TMUE_0000000276.1	306	147.28	0	0
TMUE_0000000277.1	462	289.687	20	5.85477
TMUE_0000000278.1	543	369.043	14	3.21706
TMUE_0000000279.1	564	389.575	3.24702	0.70681
TMUE_0000000280.1	1101	923.796	49	4.4981
TMUE_0000000281.1	387	218.872	14.0118	5.42891
TMUE_0000000282.1	222	79.4974	11	11.7341
TMUE_0000000283.1	3881	3703.8	595.908	13.644
TMUE_0000000284.1	1185	1007.8	278.127	23.4034
TMUE_0000000285.1	2238	2060.8	0	0
TMUE_0000000286.1	3834	3656.8	0	0
TMUE_0000000287.1	3256	3078.8	246.453	6.78832
TMUE_0000000288.1	225	81.5026	0	0
TMUE_0000000289.1	864	686.796	134.5	16.6075
TMUE_0000000290.1	1671	1493.8	474.5	26.9373
TMUE_0000000291.1	2115	1937.8	122.5	5.36089
TMUE_0000000292.1	1218	1040.8	3003.5	244.721
TMUE_0000000293.1	2022	1844.8	222.592	10.2322
TMUE_0000000294.1	1362	1184.8	300	21.4727
TMUE_0000000295.1	927	749.796	65	7.35155
TMUE_0000000296.1	576	401.575	79.5503	16.799
TMUE_0000000297.1	864	686.796	48.778	6.02289
TMUE_0000000298.1	1044	866.796	44.7741	4.38045
TMUE_0000000299.1	2541	2363.8	268.672	9.63875
TMUE_0000000300.1	567	392.575	47.6484	10.2928
TMUE_0000000301.1	1572	1394.8	1233.71	75.0085
TMUE_0000000302.1	2553	2375.8	117.06	4.17838
TMUE_0000000303.1	729	551.796	10.1923	1.5664
TMUE_0000000304.1	4053	3875.8	483.234	10.5732
TMUE_0000000305.1	540	366.043	87	20.1556
TMUE_0000000306.1	615	438.924	0	0
TMUE_0000000307.1	2487	2309.8	1089	39.9819
TMUE_0000000308.1	1416	1238.8	0	0
TMUE_0000000309.1	1239	1061.8	0	0
TMUE_0000000310.1	1353	1175.8	0	0
TMUE_0000000311.1	2181	2003.8	727.791	30.8008
TMUE_0000000312.1	1884	1706.8	120.5	5.98707
TMUE_0000000313.1	420	249.413	0	0
TMUE_0000000314.1	1605	1427.8	506.137	30.0615
TMUE_0000000315.1	1662	1484.8	778.5	44.4632
TMUE_0000000316.1	390	221.44	0	0
TMUE_0000000317.1	962	784.796	79.3641	8.57583
TMUE_0000000317.2	1011	833.796	71.8492	7.30753
TMUE_0000000317.3	897	719.796	211.069	24.867
TMUE_0000000318.1	240	92.7414	184	168.249
TMUE_0000000319.1	252	101.55	0	0
TMUE_0000000320.1	444	271.853	5	1.55971
TMUE_0000000321.1	246	96.9291	0	0
TMUE_0000000322.1	441	268.99	0	0
TMUE_0000000323.1	6298	6120.8	1313	18.1914
TMUE_0000000324.1	863	685.796	0	0
TMUE_0000000325.1	789	611.796	160.5	22.2473
TMUE_0000000326.1	1602	1424.8	562.77	33.4955
TMUE_0000000327.1	282	126.852	0	0
TMUE_0000000328.1	2720	2542.8	151.363	5.04798
TMUE_0000000329.1	1909	1731.8	460.303	22.5401
TMUE_0000000330.1	294	137.237	19	11.7406
TMUE_0000000331.1	216	75.3581	19	21.3812
TMUE_0000000332.1	714	536.796	0	0
TMUE_0000000333.1	375	208.053	34.5	14.0622
TMUE_0000000334.1	285	129.326	41.0908	26.9443
TMUE_0000000335.1	750	572.796	12.9587	1.91853
TMUE_0000000336.1	399	229.587	1.03268	0.38144
TMUE_0000000337.1	785	607.796	1098.99	153.337
TMUE_0000000338.1	1365	1187.8	162.269	11.5852
TMUE_0000000338.2	777	599.796	5807.44	821.088
TMUE_0000000339.1	1476	1298.8	285.07	18.6131
TMUE_0000000340.1	348	185.308	89.0987	40.7743
TMUE_0000000341.1	1449	1271.8	19.5	1.30025
TMUE_0000000342.1	3738	3560.8	0	0
TMUE_0000000343.1	3934	3756.8	676.595	15.2728
TMUE_0000000344.1	1931	1753.8	318.715	15.4111
TMUE_0000000344.2	1750	1572.8	0	0
TMUE_0000000345.1	579	404.047	0.0186434	0.00391292
TMUE_0000000346.1	5607	5429.8	143.224	2.23687
TMUE_0000000347.1	1934	1756.8	3341.29	161.288
TMUE_0000000347.2	2096	1918.8	230.782	10.1996
TMUE_0000000347.3	1973	1795.8	432.148	20.4072
TMUE_0000000348.1	2581	2403.8	472.506	16.6694
TMUE_0000000348.2	2489	2311.8	0	0
TMUE_0000000348.3	2543	2365.8	0.00729833	0.00026161
TMUE_0000000348.4	3837	3659.8	0	0
TMUE_0000000349.1	477	304.179	36.1439	10.0766
TMUE_0000000350.1	981	803.796	3.5	0.369259
TMUE_0000000351.1	1770	1592.8	52.4018	2.78994
TMUE_0000000352.1	1909	1731.8	555.576	27.2054
TMUE_0000000352.2	1807	1629.8	30.8225	1.60377
TMUE_0000000352.3	1891	1713.8	0	0
TMUE_0000000352.4	5239	5061.8	123.546	2.06981
TMUE_0000000352.5	1815	1637.8	0	0
TMUE_0000000353.1	1281	1103.8	17.9509	1.37913
TMUE_0000000354.1	1361	1183.8	221.913	15.897
TMUE_0000000355.1	1396	1218.8	261.929	18.2247
TMUE_0000000356.1	2364	2186.8	1567	60.7672
TMUE_0000000357.1	372	205.436	0	0
TMUE_0000000358.1	1462	1284.8	77	5.08236
TMUE_0000000359.1	249	98.9776	0	0
TMUE_0000000360.1	2051	1873.8	0	0
TMUE_0000000360.2	1956	1778.8	0	0
TMUE_0000000361.1	1284	1106.8	186.5	14.2896
TMUE_0000000362.1	345	182.501	0	0
TMUE_0000000363.1	648	471.431	0	0
TMUE_0000000364.1	2544	2366.8	404.91	14.508
TMUE_0000000365.1	306	147.28	0	0
TMUE_0000000366.1	1248	1070.8	79.3182	6.28167
TMUE_0000000367.1	3609	3431.8	0	0
TMUE_0000000368.1	306	147.28	0	0
TMUE_0000000369.1	1197	1019.8	33.8889	2.81808
TMUE_0000000370.1	252	101.55	0	0
TMUE_0000000371.1	1083	905.796	127.61	11.9472
TMUE_0000000372.1	660	483.431	170.64	29.9333
TMUE_0000000373.1	2550	2372.8	398.929	14.2575
TMUE_0000000374.1	2945	2767.8	109.939	3.36843
TMUE_0000000375.1	1155	977.796	589.5	51.1263
TMUE_0000000376.1	1224	1046.8	0	0
TMUE_0000000377.1	555	381.043	23	5.11873
TMUE_0000000378.1	5177	4999.8	266.115	4.51363
TMUE_0000000379.1	777	599.796	117.964	16.6784
TMUE_0000000380.1	1647	1469.8	437.703	25.2541
TMUE_0000000380.2	1785	1607.8	34.9521	1.84353
TMUE_0000000381.1	456	283.687	0	0
TMUE_0000000382.1	384	215.872	0	0
TMUE_0000000383.1	1544	1366.8	1087.13	67.4506
TMUE_0000000384.1	1617	1439.8	696.311	41.012
TMUE_0000000385.1	507	333.28	0	0
TMUE_0000000386.1	333	171.926	5	2.46625
TMUE_0000000387.1	1557	1379.8	324	19.9131
TMUE_0000000388.1	1197	1019.8	389.953	32.4271
TMUE_0000000389.1	4311	4133.8	484.093	9.9309
TMUE_0000000390.1	648	471.431	169.615	30.511
TMUE_0000000391.1	2064	1886.8	404.19	18.1664
TMUE_0000000392.1	555	381.043	3492.85	777.345
TMUE_0000000393.1	1476	1298.8	57.1869	3.73391
TMUE_0000000394.1	222	79.4974	4.66667	4.97809
TMUE_0000000395.1	2232	2054.8	0	0
TMUE_0000000396.1	561	387.043	3	0.65731
TMUE_0000000397.1	1653	1475.8	1286.15	73.9049
TMUE_0000000398.1	1323	1145.8	633.075	46.8551
TMUE_0000000399.1	375	208.053	76	30.9777
TMUE_0000000400.1	1836	1658.8	635.143	32.4704
TMUE_0000000401.1	681	503.796	586.925	98.7955
TMUE_0000000402.1	1151	973.796	446.653	38.8966
TMUE_0000000403.1	1436	1258.8	747.691	50.3705
TMUE_0000000403.2	1385	1207.8	0	0
TMUE_0000000404.1	1391	1213.8	107.766	7.52915
TMUE_0000000405.1	321	160.709	8.28425	4.3714
TMUE_0000000406.1	1902	1724.8	100.791	4.95555
TMUE_0000000407.1	951	773.796	297.591	32.6138
TMUE_0000000408.1	1020	842.796	22	2.21365
TMUE_0000000409.1	2679	2501.8	271.855	9.21499
TMUE_0000000410.1	1428	1250.8	47	3.18655
TMUE_0000000411.1	573	398.575	34	7.23399
TMUE_0000000412.1	975	797.796	158.5	16.8479
TMUE_0000000413.1	2100	1922.8	63.9651	2.8211
TMUE_0000000413.2	1496	1318.8	58.3697	3.75335
TMUE_0000000413.3	1476	1298.8	1.53105e-07	9.99671e-09
TMUE_0000000414.1	816	638.796	1053.38	139.84
TMUE_0000000415.1	1744	1566.8	38.7113	2.09524
TMUE_0000000415.2	1806	1628.8	0	0
TMUE_0000000416.1	1791	1613.8	0	0
TMUE_0000000417.1	723	545.796	2	0.310748
TMUE_0000000418.1	762	584.796	24.6743	3.57808
TMUE_0000000419.1	8313	8135.8	1431.73	14.9235
TMUE_0000000420.1	2154	1976.8	331.31	14.2128
TMUE_0000000421.1	2010	1832.8	74.2182	3.43404
TMUE_0000000422.1	1197	1019.8	83.389	6.93433
TMUE_0000000423.1	711	533.796	1	0.158867
TMUE_0000000424.1	417	246.74	0	0
TMUE_0000000425.1	711	533.796	0	0
TMUE_0000000426.1	474	301.361	0	0
TMUE_0000000427.1	360	195.416	26.5	11.4999
TMUE_0000000428.1	1491	1313.8	141.587	9.13912
TMUE_0000000429.1	321	160.709	0	0
TMUE_0000000430.1	1317	1139.8	27362.8	2035.83
TMUE_0000000431.1	498	324.576	2	0.522543
TMUE_0000000432.1	1614	1436.8	337.374	19.9125
TMUE_0000000433.1	459	286.687	39	11.5363
TMUE_0000000434.1	558	384.043	140.762	31.0824
TMUE_0000000435.1	471	298.361	1134.5	322.456
TMUE_0000000436.1	1023	845.796	0	0
TMUE_0000000437.1	216	75.3581	188	211.562
TMUE_0000000438.1	213	73.4368	293.5	338.925
TMUE_0000000439.1	471	298.361	1146.5	325.867
TMUE_0000000440.1	363	197.35	101.5	43.6151
TMUE_0000000441.1	807	629.796	0	0
TMUE_0000000442.1	1266	1088.8	504.5	39.2937
TMUE_0000000443.1	1180	1002.8	505.442	42.7432
TMUE_0000000444.1	579	404.047	998.122	209.488
TMUE_0000000445.1	1152	974.796	58.1753	5.06097
TMUE_0000000446.1	1038	860.796	66.3386	6.53544
TMUE_0000000447.1	666	488.796	0	0
TMUE_0000000448.1	807	629.796	66	8.88695
TMUE_0000000449.1	2293	2115.8	0	0
TMUE_0000000449.2	2224	2046.8	384.002	15.9099
TMUE_0000000450.1	987	809.796	203.5	21.3107
TMUE_0000000451.1	1758	1580.8	2259.34	121.203
TMUE_0000000452.1	498	324.576	194.786	50.8919
TMUE_0000000453.1	1934	1756.8	140.387	6.77663
TMUE_0000000454.1	384	215.872	13	5.10689
TMUE_0000000455.1	1965	1787.8	19	0.901248
TMUE_0000000456.1	744	566.796	0.666667	0.0997449
TMUE_0000000457.1	885	707.796	0	0
TMUE_0000000458.1	3786	3608.8	727.962	17.1063
TMUE_0000000458.2	5287	5109.8	598.722	9.93644
TMUE_0000000459.1	696	518.796	0	0
TMUE_0000000460.1	246	96.9291	0	0
TMUE_0000000461.1	3111	2933.8	0	0
TMUE_0000000462.1	489	315.836	545	146.333
TMUE_0000000463.1	1182	1004.8	752.5	63.5093
TMUE_0000000464.1	1538	1360.8	1707.66	106.418
TMUE_0000000465.1	697	519.796	329.65	53.7811
TMUE_0000000466.1	927	749.796	381.793	43.181
TMUE_0000000466.2	1898	1720.8	118.04	5.81715
TMUE_0000000467.1	1332	1154.8	1019.31	74.853
TMUE_0000000468.1	679	501.796	2655.42	448.76
TMUE_0000000469.1	2720	2542.8	136.253	4.54406
TMUE_0000000470.1	1918	1740.8	903.441	44.0109
TMUE_0000000470.2	2454	2276.8	456.633	17.008
TMUE_0000000471.1	327	166.397	496.5	253.037
TMUE_0000000472.1	405	235.278	2032.47	732.574
TMUE_0000000473.1	303	144.55	0	0
TMUE_0000000474.1	1852	1674.8	365.856	18.5249
TMUE_0000000475.1	372	205.436	29	11.971
TMUE_0000000476.1	2910	2732.8	0	0
TMUE_0000000477.1	1260	1082.8	401.75	31.4643
TMUE_0000000478.1	1155	977.796	1569.95	136.159
TMUE_0000000479.1	1406	1228.8	243.748	16.8217
TMUE_0000000480.1	942	764.796	0	0
TMUE_0000000481.1	1257	1079.8	209	16.414
TMUE_0000000482.1	690	512.796	75	12.403
TMUE_0000000483.1	1644	1466.8	100.398	5.80451
TMUE_0000000484.1	1313	1135.8	66.9938	5.00199
TMUE_0000000484.2	812	634.796	541.129	72.2896
