target_id	length	eff_length	est_counts	tpm
TMUE_0000000150.2	1417	1240.68	0	0
TMUE_0000000150.3	1471	1294.68	0	0
TMUE_0000000151.1	1845	1668.68	249.666	194.885
TMUE_0000000151.2	1859	1682.68	11.829	9.15673
TMUE_0000000151.3	1806	1629.68	0	0
TMUE_0000000151.4	1841	1664.68	0	0
TMUE_0000000152.1	5529	5352.68	64.5059	15.6972
TMUE_0000000153.1	732	556.448	0	0
TMUE_0000000154.1	378	222.737	0	0
TMUE_0000000155.1	2586	2409.68	41.1071	22.2203
TMUE_0000000156.1	955	778.717	15.5945	26.0846
TMUE_0000000157.1	279	143.585	0	0
TMUE_0000000158.1	489	321.468	0	0
TMUE_0000000159.1	1050	873.683	0	0
TMUE_0000000160.1	2493	2316.68	7	3.93572
TMUE_0000000161.1	531	360.749	1.33333	4.81422
TMUE_0000000162.1	5733	5556.68	34.5	8.08717
TMUE_0000000163.1	3844	3667.68	20	7.10283
TMUE_0000000164.1	1665	1488.68	12.3448	10.8013
TMUE_0000000165.1	1236	1059.68	17.0906	21.0076
TMUE_0000000166.1	3159	2982.68	41	17.9048
TMUE_0000000167.1	201	88.7834	15.5	227.401
TMUE_0000000168.1	786	610.126	0	0
TMUE_0000000169.1	207	92.6704	0	0
TMUE_0000000170.1	588	415.062	0	0
TMUE_0000000171.1	654	479.385	0	0
TMUE_0000000172.1	399	240.416	0	0
TMUE_0000000173.1	1941	1764.68	0	0
TMUE_0000000174.1	921	744.75	0	0
TMUE_0000000175.1	339	190.679	0.5	3.41554
TMUE_0000000176.1	324	178.562	0	0
TMUE_0000000177.1	3123	2946.68	2.36112	1.04371
TMUE_0000000178.1	546	374.826	12	41.7008
TMUE_0000000179.1	2721	2544.68	154	78.8279
TMUE_0000000180.1	759	583.253	0.5	1.11662
TMUE_0000000181.1	1041	864.683	0	0
TMUE_0000000182.1	510	340.97	18	68.7621
TMUE_0000000183.1	522	352.353	2	7.39341
TMUE_0000000184.1	1188	1011.68	22.5	28.9688
TMUE_0000000185.1	1356	1179.68	9	9.93734
TMUE_0000000186.1	1455	1278.68	53.5	54.4984
TMUE_0000000187.1	2502	2325.68	5	2.80035
TMUE_0000000188.1	519	349.475	0	0
TMUE_0000000189.1	291	152.877	0	0
TMUE_0000000190.1	4424	4247.68	16.9668	5.20283
TMUE_0000000191.1	942	765.717	0	0
TMUE_0000000192.1	1707	1530.68	0	0
TMUE_0000000193.1	903	726.812	3	5.37641
TMUE_0000000194.1	267	134.554	2	19.3609
TMUE_0000000195.1	1278	1101.68	50.8209	60.0867
TMUE_0000000196.1	990	813.683	67.8571	108.626
TMUE_0000000197.1	914	737.781	0	0
TMUE_0000000198.1	1623	1446.68	4	3.60147
TMUE_0000000199.1	1062	885.683	39.7273	58.4257
TMUE_0000000200.1	357	205.315	107.161	679.845
TMUE_0000000201.1	1050	873.683	0	0
TMUE_0000000202.1	2082	1905.68	216.894	148.248
TMUE_0000000203.1	1272	1095.68	0	0
TMUE_0000000204.1	1074	897.683	0	0
TMUE_0000000205.1	1416	1239.68	0	0
TMUE_0000000206.1	2997	2820.68	96.6572	44.6348
TMUE_0000000207.1	393	235.298	59	326.608
TMUE_0000000208.1	1593	1416.68	43.9281	40.389
TMUE_0000000209.1	2255	2078.68	17	10.6526
TMUE_0000000210.1	1092	915.683	51.2506	72.9033
TMUE_0000000211.1	1722	1545.68	37	31.1799
TMUE_0000000212.1	1107	930.683	46	64.3797
TMUE_0000000213.1	2025	1848.68	28.5	20.0805
TMUE_0000000214.1	840	663.964	11	21.5795
TMUE_0000000215.1	483	315.859	1.5	6.18574
TMUE_0000000216.1	318	173.964	1	7.48745
TMUE_0000000217.1	783	607.126	0	0
TMUE_0000000218.1	987	810.683	0	0
TMUE_0000000219.1	1152	975.683	0	0
TMUE_0000000220.1	972	795.717	0	0
TMUE_0000000221.1	354	202.914	0	0
TMUE_0000000222.1	2769	2592.68	0	0
TMUE_0000000223.1	333	185.786	0	0
TMUE_0000000224.1	1371	1194.68	0	0
TMUE_0000000225.1	969	792.717	0	0
TMUE_0000000226.1	369	215.133	1	6.05462
TMUE_0000000227.1	1005	828.683	0	0
TMUE_0000000228.1	399	240.416	2.5	13.5447
TMUE_0000000229.1	423	261.627	0	0
TMUE_0000000230.1	426	264.193	36	177.49
TMUE_0000000231.1	780	604.126	1	2.15608
TMUE_0000000232.1	786	610.126	8	17.079
TMUE_0000000233.1	1251	1074.68	0.394601	0.478268
TMUE_0000000234.1	1281	1104.68	67.5	79.5901
TMUE_0000000235.1	837	660.964	3	5.91202
TMUE_0000000236.1	690	514.77	6	15.1821
TMUE_0000000237.1	681	505.858	0	0
TMUE_0000000238.1	252	123.565	0	0
TMUE_0000000239.1	690	514.77	14	35.4248
TMUE_0000000240.1	1728	1551.68	22.5	18.8874
TMUE_0000000241.1	213	96.6501	0.5	6.73846
TMUE_0000000242.1	1206	1029.68	0	0
TMUE_0000000243.1	1587	1410.68	2	1.84669
TMUE_0000000244.1	516	346.641	0	0
TMUE_0000000245.1	3312	3135.68	0	0
TMUE_0000000246.1	354	202.914	0	0
TMUE_0000000247.1	438	274.792	141.5	670.728
TMUE_0000000248.1	399	240.416	5	27.0894
TMUE_0000000249.1	3168	2991.68	0	0
TMUE_0000000250.1	759	583.253	5	11.1662
TMUE_0000000251.1	930	753.75	9.5	16.4168
TMUE_0000000252.1	831	654.993	0.5	0.994321
TMUE_0000000253.1	1044	867.683	4	6.00471
TMUE_0000000254.1	2148	1971.68	21.1487	13.9714
TMUE_0000000255.1	633	458.787	20.8632	59.2329
TMUE_0000000256.1	1245	1068.68	14.4153	17.5699
TMUE_0000000257.1	2550	2373.68	0.000613021	0.000336392
TMUE_0000000258.1	2232	2055.68	132	83.6394
TMUE_0000000259.1	369	215.133	0	0
TMUE_0000000260.1	603	429.663	0	0
TMUE_0000000261.1	525	355.169	0	0
TMUE_0000000262.1	786	610.126	0	0
TMUE_0000000263.1	2499	2322.68	0.00306333	0.00171789
TMUE_0000000264.1	4251	4074.68	0	0
TMUE_0000000265.1	4023	3846.68	0	0
TMUE_0000000266.1	1074	897.683	52.5	76.178
TMUE_0000000267.1	2712	2535.68	2	1.02737
TMUE_0000000268.1	2121	1944.68	49.2659	32.9982
TMUE_0000000269.1	2292	2115.68	13.5	8.31144
TMUE_0000000270.1	627	452.944	15.5	44.5739
TMUE_0000000271.1	2412	2235.68	7.5	4.36963
TMUE_0000000272.1	207	92.6704	17	238.947
TMUE_0000000273.1	561	389.068	0	0
TMUE_0000000274.1	6342	6165.68	0	0
TMUE_0000000275.1	903	726.812	0	0
TMUE_0000000276.1	306	164.414	0	0
TMUE_0000000277.1	462	296.4	0.52434	2.30424
TMUE_0000000278.1	543	372.004	0	0
TMUE_0000000279.1	564	391.967	0.999999	3.3231
TMUE_0000000280.1	1101	924.683	0	0
TMUE_0000000281.1	387	230.333	6.65833	37.6532
TMUE_0000000282.1	222	102.585	0	0
TMUE_0000000283.1	3881	3704.68	45.1878	15.8878
TMUE_0000000284.1	1185	1008.68	2.13736	2.76004
TMUE_0000000285.1	2238	2061.68	0.00023275	0.000147049
TMUE_0000000286.1	3834	3657.68	0	0
TMUE_0000000287.1	3256	3079.68	82.7467	34.9976
TMUE_0000000288.1	225	104.61	0	0
TMUE_0000000289.1	864	687.964	13.5	25.56
TMUE_0000000290.1	1671	1494.68	60	52.2872
TMUE_0000000291.1	2115	1938.68	4	2.68749
TMUE_0000000292.1	1218	1041.68	406	507.672
TMUE_0000000293.1	2022	1845.68	60	42.3436
TMUE_0000000294.1	1362	1185.68	3.5	3.84497
TMUE_0000000295.1	927	750.75	5	8.67497
TMUE_0000000296.1	576	403.572	1	3.22754
TMUE_0000000297.1	864	687.964	3	5.68
TMUE_0000000298.1	1044	867.683	0	0
TMUE_0000000299.1	2541	2364.68	15.6	8.593
TMUE_0000000300.1	567	394.882	0	0
TMUE_0000000301.1	1572	1395.68	93.2372	87.0153
TMUE_0000000302.1	2553	2376.68	14.859	8.14349
TMUE_0000000303.1	729	553.448	0	0
TMUE_0000000304.1	4053	3876.68	8.86996	2.98026
TMUE_0000000305.1	540	369.164	1	3.52837
TMUE_0000000306.1	615	441.269	0	0
TMUE_0000000307.1	2487	2310.68	85.5	48.1969
TMUE_0000000308.1	1416	1239.68	0	0
TMUE_0000000309.1	1239	1062.68	0	0
TMUE_0000000310.1	1353	1176.68	0	0
TMUE_0000000311.1	2181	2004.68	71.2249	46.2785
TMUE_0000000312.1	1884	1707.68	0.5	0.381378
TMUE_0000000313.1	420	258.964	0	0
TMUE_0000000314.1	1605	1428.68	2.13023e-05	1.94215e-05
TMUE_0000000315.1	1662	1485.68	30.5	26.7403
TMUE_0000000316.1	390	232.796	0	0
TMUE_0000000317.1	962	785.717	47.2878	78.3927
TMUE_0000000317.2	1011	834.683	7.3341	11.4451
TMUE_0000000317.3	897	720.874	32.9934	59.6157
TMUE_0000000318.1	240	114.811	6.5	73.7434
TMUE_0000000319.1	252	123.565	0	0
TMUE_0000000320.1	444	280.239	0	0
TMUE_0000000321.1	246	119.164	0	0
TMUE_0000000322.1	441	277.535	0	0
TMUE_0000000323.1	6298	6121.68	34	7.23438
TMUE_0000000324.1	863	686.964	3.25394	6.16977
TMUE_0000000325.1	789	613.1	40	84.981
TMUE_0000000326.1	1602	1425.68	54.4197	49.7195
TMUE_0000000327.1	282	145.942	0	0
TMUE_0000000328.1	2720	2543.68	7.85598	4.02282
TMUE_0000000329.1	1909	1732.68	8.26563	6.2137
TMUE_0000000330.1	294	155.282	8	67.1059
TMUE_0000000331.1	216	98.6963	6	79.1851
TMUE_0000000332.1	714	538.612	0.171597	0.41498
TMUE_0000000333.1	375	220.193	1.5	8.8732
TMUE_0000000334.1	285	148.225	0	0
TMUE_0000000335.1	750	574.303	0	0
TMUE_0000000336.1	399	240.416	0	0
TMUE_0000000337.1	785	609.126	13109.8	28033.9
TMUE_0000000338.1	1365	1188.68	149.823	164.174
TMUE_0000000338.2	777	601.126	2763.65	5988.41
TMUE_0000000339.1	1476	1299.68	3.08192	3.08871
TMUE_0000000340.1	348	198.058	8.80213	57.888
TMUE_0000000341.1	1449	1272.68	0.5	0.511732
TMUE_0000000342.1	3738	3561.68	0	0
TMUE_0000000343.1	3934	3757.68	21.0401	7.29324
TMUE_0000000344.1	1931	1754.68	19.3888	14.3928
TMUE_0000000344.2	1750	1573.68	26.211	21.695
TMUE_0000000345.1	579	406.346	0	0
TMUE_0000000346.1	5607	5430.68	4.88884	1.17259
TMUE_0000000347.1	1934	1757.68	135.58	100.473
TMUE_0000000347.2	2096	1919.68	0	0
TMUE_0000000347.3	1973	1796.68	6.60988	4.79199
TMUE_0000000348.1	2581	2404.68	16.8508	9.12759
TMUE_0000000348.2	2489	2312.68	0	0
TMUE_0000000348.3	2543	2366.68	0	0
TMUE_0000000348.4	3837	3660.68	0	0
TMUE_0000000349.1	477	310.269	0	0
TMUE_0000000350.1	981	804.683	1.5	2.42806
TMUE_0000000351.1	1770	1593.68	5	4.08659
TMUE_0000000352.1	1909	1732.68	0	0
TMUE_0000000352.2	1807	1630.68	6.92401	5.53072
TMUE_0000000352.3	1891	1714.68	0	0
TMUE_0000000352.4	5239	5062.68	0	0
TMUE_0000000352.5	1815	1638.68	0.0759862	0.0603994
TMUE_0000000353.1	1281	1104.68	0	0
TMUE_0000000354.1	1361	1184.68	116.491	128.081
TMUE_0000000355.1	1396	1219.68	0.5	0.533969
TMUE_0000000356.1	2364	2187.68	77.5	46.1435
TMUE_0000000357.1	372	217.625	0.248026	1.4845
TMUE_0000000358.1	1462	1285.68	0	0
TMUE_0000000359.1	249	121.36	0	0
TMUE_0000000360.1	2051	1874.68	0	0
TMUE_0000000360.2	1956	1779.68	0	0
TMUE_0000000361.1	1284	1107.68	47.5	55.8562
TMUE_0000000362.1	345	195.557	0	0
TMUE_0000000363.1	648	473.447	0	0
TMUE_0000000364.1	2544	2367.68	42.7296	23.5071
TMUE_0000000365.1	306	164.414	0	0
TMUE_0000000366.1	1248	1071.68	0	0
TMUE_0000000367.1	3609	3432.68	0	0
TMUE_0000000368.1	306	164.414	0	0
TMUE_0000000369.1	1197	1020.68	18	22.9707
TMUE_0000000370.1	252	123.565	0	0
TMUE_0000000371.1	1083	906.683	3.37082	4.84255
TMUE_0000000372.1	660	485.282	4	10.7364
TMUE_0000000373.1	2550	2373.68	22.5469	12.3725
TMUE_0000000374.1	2945	2768.68	11	5.17503
TMUE_0000000375.1	1155	978.683	37.5	49.9094
TMUE_0000000376.1	1224	1047.68	0	0
TMUE_0000000377.1	555	383.401	0	0
TMUE_0000000378.1	5177	5000.68	11.5799	3.01627
TMUE_0000000379.1	777	601.126	8.462	18.3358
TMUE_0000000380.1	1647	1470.68	0	0
TMUE_0000000380.2	1785	1608.68	0	0
TMUE_0000000381.1	456	290.93	0	0
TMUE_0000000382.1	384	227.74	0	0
TMUE_0000000383.1	1544	1367.68	83.3614	79.3912
TMUE_0000000384.1	1617	1440.68	14.0339	12.6883
TMUE_0000000385.1	507	338.162	1	3.85184
TMUE_0000000386.1	333	185.786	1	7.01099
TMUE_0000000387.1	1557	1380.68	39	36.7929
TMUE_0000000388.1	1197	1020.68	1.92729	2.45951
TMUE_0000000389.1	4311	4134.68	28.1454	8.86663
TMUE_0000000390.1	648	473.447	0	0
TMUE_0000000391.1	2064	1887.68	67.7377	46.7407
TMUE_0000000392.1	555	383.401	896.991	3047.39
TMUE_0000000393.1	1476	1299.68	6.08563	6.09904
TMUE_0000000394.1	222	102.585	7	88.8808
TMUE_0000000395.1	2232	2055.68	0	0
TMUE_0000000396.1	561	389.068	0	0
TMUE_0000000397.1	1653	1476.68	18.1554	16.0145
TMUE_0000000398.1	1323	1146.68	0	0
TMUE_0000000399.1	375	220.193	0	0
TMUE_0000000400.1	1836	1659.68	37	29.0382
TMUE_0000000401.1	681	505.858	22.2759	57.3587
TMUE_0000000402.1	1151	974.683	60.7168	81.1407
TMUE_0000000403.1	1436	1259.68	82.3338	85.1353
TMUE_0000000403.2	1385	1208.68	0	0
TMUE_0000000404.1	1391	1214.68	53.4375	57.3029
TMUE_0000000405.1	321	176.227	0	0
TMUE_0000000406.1	1902	1725.68	0	0
TMUE_0000000407.1	951	774.717	3.57154	6.0049
TMUE_0000000408.1	1020	843.683	0	0
TMUE_0000000409.1	2679	2502.68	63.5881	33.0951
TMUE_0000000410.1	1428	1251.68	6	6.24382
TMUE_0000000411.1	573	400.659	1.5	4.87651
TMUE_0000000412.1	975	798.717	6.5	10.6002
TMUE_0000000413.1	2100	1923.68	4.52396	3.06322
TMUE_0000000413.2	1496	1319.68	0	0
TMUE_0000000413.3	1476	1299.68	0	0
TMUE_0000000414.1	816	640.02	27.55	56.0687
TMUE_0000000415.1	1744	1567.68	0	0
TMUE_0000000415.2	1806	1629.68	0	0
TMUE_0000000416.1	1791	1614.68	12	9.68026
TMUE_0000000417.1	723	547.519	0	0
TMUE_0000000418.1	762	586.228	1.58281	3.51687
TMUE_0000000419.1	8313	8136.68	150.532	24.0977
TMUE_0000000420.1	2154	1977.68	249.488	164.319
TMUE_0000000421.1	2010	1833.68	0	0
TMUE_0000000422.1	1197	1020.68	0	0
TMUE_0000000423.1	711	535.612	0	0
TMUE_0000000424.1	417	256.321	0	0
TMUE_0000000425.1	711	535.612	0	0
TMUE_0000000426.1	474	307.459	0	0
TMUE_0000000427.1	360	207.615	0	0
TMUE_0000000428.1	1491	1314.68	13.1798	13.0581
TMUE_0000000429.1	321	176.227	0	0
TMUE_0000000430.1	1317	1140.68	84.8582	96.8995
TMUE_0000000431.1	498	329.773	0	0
TMUE_0000000432.1	1614	1437.68	11	9.96604
TMUE_0000000433.1	459	293.647	3	13.3073
TMUE_0000000434.1	558	386.202	0.0762758	0.257256
TMUE_0000000435.1	471	304.741	92	393.234
TMUE_0000000436.1	1023	846.683	0	0
TMUE_0000000437.1	216	98.6963	2	26.395
TMUE_0000000438.1	213	96.6501	3	40.4308
TMUE_0000000439.1	471	304.741	67	286.377
TMUE_0000000440.1	363	210.083	3.5	21.7005
TMUE_0000000441.1	807	631.02	0	0
TMUE_0000000442.1	1266	1089.68	91.5	109.374
TMUE_0000000443.1	1180	1003.68	0	0
TMUE_0000000444.1	579	406.346	5.33333	17.0961
TMUE_0000000445.1	1152	975.683	16	21.3602
TMUE_0000000446.1	1038	861.683	0	0
TMUE_0000000447.1	666	491.135	0	0
TMUE_0000000448.1	807	631.02	0	0
TMUE_0000000449.1	2293	2116.68	0	0
TMUE_0000000449.2	2224	2047.68	519.772	330.631
TMUE_0000000450.1	987	810.683	11.5	18.4774
TMUE_0000000451.1	1758	1581.68	47.1176	38.8023
TMUE_0000000452.1	498	329.773	23.8217	94.0916
TMUE_0000000453.1	1934	1757.68	14	10.3748
TMUE_0000000454.1	384	227.74	0	0
TMUE_0000000455.1	1965	1788.68	0	0
TMUE_0000000456.1	744	568.328	0	0
TMUE_0000000457.1	885	708.905	0	0
TMUE_0000000458.1	3786	3609.68	22.3954	8.08134
TMUE_0000000458.2	5287	5110.68	20.7071	5.27758
TMUE_0000000459.1	696	520.748	0	0
TMUE_0000000460.1	246	119.164	0	0
TMUE_0000000461.1	3111	2934.68	0	0
TMUE_0000000462.1	489	321.468	37	149.919
TMUE_0000000463.1	1182	1005.68	51	66.0545
TMUE_0000000464.1	1538	1361.68	30.0204	28.7166
TMUE_0000000465.1	697	521.748	54.9064	137.074
TMUE_0000000466.1	927	750.75	2.734	4.74348
TMUE_0000000466.2	1898	1721.68	0	0
TMUE_0000000467.1	1332	1155.68	124.328	140.128
TMUE_0000000468.1	679	503.858	21	54.2881
TMUE_0000000469.1	2720	2543.68	27.1752	13.9156
TMUE_0000000470.1	1918	1741.68	5.74859	4.29918
TMUE_0000000470.2	2454	2277.68	0	0
TMUE_0000000471.1	327	180.967	14.5	104.367
TMUE_0000000472.1	405	245.649	76.2925	404.538
TMUE_0000000473.1	303	162.17	0	0
TMUE_0000000474.1	1852	1675.68	4	3.10929
TMUE_0000000475.1	372	217.625	5	29.9264
TMUE_0000000476.1	2910	2733.68	0	0
TMUE_0000000477.1	1260	1083.68	11.8868	14.2874
TMUE_0000000478.1	1155	978.683	94.4444	125.698
TMUE_0000000479.1	1406	1229.68	111.229	117.82
TMUE_0000000480.1	942	765.717	5	8.5054
TMUE_0000000481.1	1257	1080.68	13.5	16.2715
TMUE_0000000482.1	690	514.77	10	25.3035
TMUE_0000000483.1	1644	1467.68	12.5206	11.1119
TMUE_0000000484.1	1313	1136.68	0	0
TMUE_0000000484.2	812	636.02	6.18811	12.673
TMUE_0000000485.1	393	235.298	0	0
TMUE_0000000486.1	2634	2457.68	50	26.4995
TMUE_0000000487.1	1602	1425.68	30.5299	27.893
TMUE_0000000488.1	453	288.223	0	0
TMUE_0000000489.1	807	631.02	0	0
TMUE_0000000490.1	561	389.068	0	0
TMUE_0000000491.1	2010	1833.68	5.18632	3.68408
TMUE_0000000492.1	2366	2189.68	0	0
TMUE_0000000493.1	822	646.02	0	0
TMUE_0000000494.1	5829	5652.68	3.99998	0.921714
TMUE_0000000495.1	561	389.068	0	0
TMUE_0000000496.1	3789	3612.68	0	0
TMUE_0000000497.1	1266	1089.68	63	75.3067
TMUE_0000000498.1	1620	1443.68	6	5.41343
TMUE_0000000499.1	843	666.964	19.6854	38.4445
TMUE_0000000500.1	1515	1338.68	1.76048	1.71296
TMUE_0000000501.1	408	248.283	0	0
