target_id	length	eff_length	est_counts	tpm
TMUE_0000000225.1	969	797.641	35	1.33749
TMUE_0000000226.1	369	204.774	71.5	10.643
TMUE_0000000227.1	1005	833.641	3.5	0.127973
TMUE_0000000228.1	399	233.337	0	0
TMUE_0000000229.1	423	256.305	0	0
TMUE_0000000230.1	426	259.305	738.5	86.8102
TMUE_0000000231.1	780	608.641	102	5.10821
TMUE_0000000232.1	786	614.641	450	22.3163
TMUE_0000000233.1	1251	1079.64	9.45139	0.266838
TMUE_0000000234.1	1281	1109.64	994	27.3045
TMUE_0000000235.1	837	665.641	69.5	3.18255
TMUE_0000000236.1	690	518.641	64	3.76135
TMUE_0000000237.1	681	510.004	4	0.239066
TMUE_0000000238.1	252	101.404	1	0.300592
TMUE_0000000239.1	690	518.641	416.5	24.4782
TMUE_0000000240.1	1728	1556.64	1255.5	24.5844
TMUE_0000000241.1	213	72.7705	21.5	9.00564
TMUE_0000000242.1	1206	1034.64	189.215	5.57439
TMUE_0000000243.1	1587	1415.64	293	6.30878
TMUE_0000000244.1	516	345.997	29	2.5548
TMUE_0000000245.1	3312	3140.64	67.8295	0.658312
TMUE_0000000246.1	354	190.6	10.5	1.67918
TMUE_0000000247.1	438	270.202	3591.5	405.152
TMUE_0000000248.1	399	233.337	228	29.784
TMUE_0000000249.1	3168	2996.64	8.09561	0.0823467
TMUE_0000000250.1	759	587.641	262.5	13.616
TMUE_0000000251.1	930	758.641	410.5	16.4933
TMUE_0000000252.1	831	659.641	83.5	3.85842
TMUE_0000000253.1	1044	872.641	503	17.5697
TMUE_0000000254.1	2148	1976.64	709.242	10.937
TMUE_0000000255.1	633	462.004	920.992	60.7633
TMUE_0000000256.1	1245	1073.64	569.389	16.1652
TMUE_0000000257.1	2550	2378.64	0	0
TMUE_0000000258.1	2232	2060.64	4328.5	64.0274
TMUE_0000000259.1	369	204.774	0.636163	0.0946946
TMUE_0000000260.1	603	432.004	0	0
TMUE_0000000261.1	525	354.997	0	0
TMUE_0000000262.1	786	614.641	5.02865	0.249379
TMUE_0000000263.1	2499	2327.64	567.272	7.4286
TMUE_0000000264.1	4251	4079.64	308	2.30123
TMUE_0000000265.1	4023	3851.64	531.404	4.20543
TMUE_0000000266.1	1074	902.641	1884	63.6205
TMUE_0000000267.1	2712	2540.64	1123.5	13.4791
TMUE_0000000268.1	2121	1949.64	4012.34	62.7298
TMUE_0000000269.1	2292	2120.64	10548	151.612
TMUE_0000000270.1	627	456.004	6820	455.876
TMUE_0000000271.1	2412	2240.64	2479	33.7237
TMUE_0000000272.1	207	69.4846	843	369.803
TMUE_0000000273.1	561	390.776	18.9388	1.47725
TMUE_0000000274.1	6342	6170.64	49	0.242045
TMUE_0000000275.1	903	731.641	30.5	1.27067
TMUE_0000000276.1	306	146.62	0	0
TMUE_0000000277.1	462	293.293	21.2377	2.20717
TMUE_0000000278.1	543	372.855	5	0.408754
TMUE_0000000279.1	564	393.776	11.9622	0.925958
TMUE_0000000280.1	1101	929.641	90	2.95093
TMUE_0000000281.1	387	221.751	23.9966	3.29848
TMUE_0000000282.1	222	78.614	5	1.93866
TMUE_0000000283.1	3881	3709.64	2278.36	18.7206
TMUE_0000000284.1	1185	1013.64	423.787	12.7437
TMUE_0000000285.1	2238	2066.64	0	0
TMUE_0000000286.1	3834	3662.64	0	0
TMUE_0000000287.1	3256	3084.64	2142.25	21.1689
TMUE_0000000288.1	225	80.8061	5.90566	2.22769
TMUE_0000000289.1	864	692.641	444	19.5391
TMUE_0000000290.1	1671	1499.64	1165	23.6793
TMUE_0000000291.1	2115	1943.64	611.5	9.58984
TMUE_0000000292.1	1218	1046.64	8049	234.409
TMUE_0000000293.1	2022	1850.64	800	13.1765
TMUE_0000000294.1	1362	1190.64	1026.5	26.279
TMUE_0000000295.1	927	755.641	146.5	5.90953
TMUE_0000000296.1	576	405.459	200.2	15.0504
TMUE_0000000297.1	864	692.641	154.5	6.7991
TMUE_0000000298.1	1044	872.641	0	0
TMUE_0000000299.1	2541	2369.64	578.087	7.43604
TMUE_0000000300.1	567	396.499	19.2863	1.48265
TMUE_0000000301.1	1572	1400.64	3550.32	77.263
TMUE_0000000302.1	2553	2381.64	400.436	5.12493
TMUE_0000000303.1	729	557.641	7.71643	0.421786
TMUE_0000000304.1	4053	3881.64	1689.68	13.2685
TMUE_0000000305.1	540	369.855	211.5	17.4305
TMUE_0000000306.1	615	444.004	4	0.274602
TMUE_0000000307.1	2487	2315.64	3245	42.7144
TMUE_0000000308.1	1416	1244.64	12	0.293879
TMUE_0000000309.1	1239	1067.64	0	0
TMUE_0000000310.1	1353	1181.64	0	0
TMUE_0000000311.1	2181	2009.64	2503.92	37.9782
TMUE_0000000312.1	1884	1712.64	332	5.90885
TMUE_0000000313.1	420	253.305	36	4.33201
TMUE_0000000314.1	1605	1433.64	2457.22	52.2438
TMUE_0000000315.1	1662	1490.64	2165.5	44.2809
TMUE_0000000316.1	390	224.547	2	0.271491
TMUE_0000000317.1	962	790.641	837.232	32.2773
TMUE_0000000317.2	1011	839.641	159.075	5.77484
TMUE_0000000317.3	897	725.641	0.00107377	4.51046e-05
TMUE_0000000318.1	240	92.2305	572	189.04
TMUE_0000000319.1	252	101.404	0	0
TMUE_0000000320.1	444	276.092	13	1.43523
TMUE_0000000321.1	246	96.6198	12.9745	4.09313
TMUE_0000000322.1	441	273.147	0	0
TMUE_0000000323.1	6298	6126.64	3447	17.1494
TMUE_0000000324.1	863	691.641	74.755	3.29451
TMUE_0000000325.1	789	617.641	577.5	28.5001
TMUE_0000000326.1	1602	1430.64	1048.95	22.349
TMUE_0000000327.1	282	125.704	0	0
TMUE_0000000328.1	2720	2548.64	333.233	3.98539
TMUE_0000000329.1	1909	1737.64	914.24	16.0373
TMUE_0000000330.1	294	135.946	27.5	6.16593
TMUE_0000000331.1	216	74.6856	86	35.0988
TMUE_0000000332.1	714	542.641	0	0
TMUE_0000000333.1	375	210.456	91.5	13.2523
TMUE_0000000334.1	285	128.418	72.033	17.0977
TMUE_0000000335.1	750	578.641	0	0
TMUE_0000000336.1	399	233.337	8.14063	1.06342
TMUE_0000000337.1	785	613.641	5403.41	268.401
TMUE_0000000338.1	1365	1193.64	970.231	24.7761
TMUE_0000000338.2	777	605.641	17346.7	873.037
TMUE_0000000339.1	1476	1304.64	658.928	15.3949
TMUE_0000000340.1	348	185.18	568.825	93.6301
TMUE_0000000341.1	1449	1277.64	21.5	0.512933
TMUE_0000000342.1	3738	3566.64	75.8333	0.648085
TMUE_0000000343.1	3934	3762.64	2928.82	23.7264
TMUE_0000000344.1	1931	1759.64	1302.38	22.5603
TMUE_0000000344.2	1750	1578.64	0	0
TMUE_0000000345.1	579	408.459	1.08157e-05	8.07121e-07
TMUE_0000000346.1	5607	5435.64	288.644	1.61862
TMUE_0000000347.1	1934	1762.64	10787.5	186.547
TMUE_0000000347.2	2096	1924.64	455.733	7.21759
TMUE_0000000347.3	1973	1801.64	801.487	13.56
TMUE_0000000348.1	2581	2409.64	649.712	8.21864
TMUE_0000000348.2	2489	2317.64	37.8291	0.49752
TMUE_0000000348.3	2543	2371.64	0	0
TMUE_0000000348.4	3837	3665.64	55.7807	0.463837
TMUE_0000000349.1	477	307.751	68.5063	6.78518
TMUE_0000000350.1	981	809.641	10.8773	0.409506
TMUE_0000000351.1	1770	1598.64	293.832	5.60247
TMUE_0000000352.1	1909	1737.64	1222.86	21.451
TMUE_0000000352.2	1807	1635.64	44.6525	0.832126
TMUE_0000000352.3	1891	1719.64	36.8831	0.653764
TMUE_0000000352.4	5239	5067.64	221.789	1.33403
TMUE_0000000352.5	1815	1643.64	0	0
TMUE_0000000353.1	1281	1109.64	40.8432	1.12194
TMUE_0000000354.1	1361	1189.64	983.274	25.1936
TMUE_0000000355.1	1396	1224.64	382.099	9.51039
TMUE_0000000356.1	2364	2192.64	4804.5	66.79
TMUE_0000000357.1	372	207.521	1.69034	0.24828
TMUE_0000000358.1	1462	1290.64	99.241	2.34378
TMUE_0000000359.1	249	98.8474	0	0
TMUE_0000000360.1	2051	1879.64	57.0014	0.924362
TMUE_0000000360.2	1956	1784.64	0	0
TMUE_0000000361.1	1284	1112.64	664.5	18.2042
TMUE_0000000362.1	345	182.428	2	0.334172
TMUE_0000000363.1	648	477.004	1.5	0.0958518
TMUE_0000000364.1	2544	2372.64	1386.24	17.8089
TMUE_0000000365.1	306	146.62	0	0
TMUE_0000000366.1	1248	1076.64	361.853	10.2445
TMUE_0000000367.1	3609	3437.64	5.41512	0.0480152
TMUE_0000000368.1	306	146.62	7	1.45525
TMUE_0000000369.1	1197	1025.64	245.366	7.29205
TMUE_0000000370.1	252	101.404	3	0.901776
TMUE_0000000371.1	1083	911.641	104.84	3.50539
TMUE_0000000372.1	660	489.004	611.777	38.134
TMUE_0000000373.1	2550	2378.64	1363.72	17.4755
TMUE_0000000374.1	2945	2773.64	247.292	2.71764
TMUE_0000000375.1	1155	983.641	1767.5	54.7714
TMUE_0000000376.1	1224	1052.64	0	0
TMUE_0000000377.1	555	384.855	57.5	4.5541
TMUE_0000000378.1	5177	5005.64	775.315	4.72117
TMUE_0000000379.1	777	605.641	281.573	14.1712
TMUE_0000000380.1	1647	1475.64	781.413	16.141
TMUE_0000000380.2	1785	1613.64	198.601	3.75151
TMUE_0000000381.1	456	287.499	3	0.318065
TMUE_0000000382.1	384	218.774	0.5	0.0696637
TMUE_0000000383.1	1544	1372.64	2899.44	64.3855
TMUE_0000000384.1	1617	1445.64	2093.34	44.1377
TMUE_0000000385.1	507	337.201	12.3005	1.1119
TMUE_0000000386.1	333	171.145	14	2.49342
TMUE_0000000387.1	1557	1385.64	885	19.4681
TMUE_0000000388.1	1197	1025.64	1197.32	35.5832
TMUE_0000000389.1	4311	4139.64	1259.14	9.27135
TMUE_0000000390.1	648	477.004	675.745	43.1809
TMUE_0000000391.1	2064	1892.64	1481.35	23.8573
TMUE_0000000392.1	555	384.855	9273.36	734.466
TMUE_0000000393.1	1476	1304.64	253.668	5.92661
TMUE_0000000394.1	222	78.614	31.6667	12.2782
TMUE_0000000395.1	2232	2060.64	20.1636	0.298261
TMUE_0000000396.1	561	390.776	0	0
TMUE_0000000397.1	1653	1481.64	2843.18	58.4915
TMUE_0000000398.1	1323	1151.64	2215.86	58.6483
TMUE_0000000399.1	375	210.456	127	18.3939
TMUE_0000000400.1	1836	1664.64	3854.96	70.588
TMUE_0000000401.1	681	510.004	1239.08	74.0556
TMUE_0000000402.1	1151	979.641	1419.64	44.1715
TMUE_0000000403.1	1436	1264.64	1905	45.9154
TMUE_0000000403.2	1385	1213.64	0	0
TMUE_0000000404.1	1391	1219.64	748.713	18.7117
TMUE_0000000405.1	321	160.174	20.2091	3.84578
TMUE_0000000406.1	1902	1730.64	203.728	3.58818
TMUE_0000000407.1	951	779.641	803.813	31.4262
TMUE_0000000408.1	1020	848.641	75.4194	2.70888
TMUE_0000000409.1	2679	2507.64	934.211	11.3556
TMUE_0000000410.1	1428	1256.64	154.4	3.74512
TMUE_0000000411.1	573	402.459	170	12.8753
TMUE_0000000412.1	975	803.641	377	14.2991
TMUE_0000000413.1	2100	1928.64	92.6697	1.46459
TMUE_0000000413.2	1496	1324.64	218.335	5.02408
TMUE_0000000413.3	1476	1304.64	117	2.73355
TMUE_0000000414.1	816	644.641	2612.47	123.528
TMUE_0000000415.1	1744	1572.64	78.7676	1.52668
TMUE_0000000415.2	1806	1634.64	0	0
TMUE_0000000416.1	1791	1619.64	165.403	3.11283
TMUE_0000000417.1	723	551.641	7	0.386787
TMUE_0000000418.1	762	590.641	13.4278	0.692969
TMUE_0000000419.1	8313	8141.64	3607.88	13.5074
TMUE_0000000420.1	2154	1982.64	881.965	13.5593
TMUE_0000000421.1	2010	1838.64	149.233	2.47399
TMUE_0000000422.1	1197	1025.64	70.7189	2.1017
TMUE_0000000423.1	711	539.641	9	0.508356
TMUE_0000000424.1	417	250.305	0	0
TMUE_0000000425.1	711	539.641	0	0
TMUE_0000000426.1	474	304.751	0	0
TMUE_0000000427.1	360	196.162	63	9.7894
TMUE_0000000428.1	1491	1319.64	271.205	6.26429
TMUE_0000000429.1	321	160.174	0	0
TMUE_0000000430.1	1317	1145.64	71248.9	1895.66
TMUE_0000000431.1	498	328.333	10	0.928361
TMUE_0000000432.1	1614	1442.64	1387.84	29.3232
TMUE_0000000433.1	459	290.441	96.5	10.1275
TMUE_0000000434.1	558	387.855	401.663	31.5663
TMUE_0000000435.1	471	301.874	3839.5	387.686
TMUE_0000000436.1	1023	851.641	0	0
TMUE_0000000437.1	216	74.6856	460.5	187.942
TMUE_0000000438.1	213	72.7705	1074	449.863
TMUE_0000000439.1	471	301.874	3498	353.204
TMUE_0000000440.1	363	199.02	248.5	38.0593
TMUE_0000000441.1	807	635.641	0	0
TMUE_0000000442.1	1266	1094.64	1831.5	50.9995
TMUE_0000000443.1	1180	1008.64	1330.92	40.2203
TMUE_0000000444.1	579	408.459	2568.68	191.687
TMUE_0000000445.1	1152	980.641	345.404	10.7361
TMUE_0000000446.1	1038	866.641	133.64	4.70033
TMUE_0000000447.1	666	495.004	21	1.29313
TMUE_0000000448.1	807	635.641	235	11.269
TMUE_0000000449.1	2293	2121.64	139.875	2.00955
TMUE_0000000449.2	2224	2052.64	1027.9	15.2641
TMUE_0000000450.1	987	815.641	606	22.6467
TMUE_0000000451.1	1758	1586.64	8478.13	162.874
TMUE_0000000452.1	498	328.333	601.11	55.8047
TMUE_0000000453.1	1934	1762.64	419.957	7.26226
TMUE_0000000454.1	384	218.774	62	8.6383
TMUE_0000000455.1	1965	1793.64	123	2.09026
TMUE_0000000456.1	744	572.641	11.6667	0.621005
TMUE_0000000457.1	885	713.641	1.66667	0.0711869
TMUE_0000000458.1	3786	3614.64	3248.86	27.3966
TMUE_0000000458.2	5287	5115.64	1197.19	7.13333
TMUE_0000000459.1	696	524.641	2.32408	0.135027
TMUE_0000000460.1	246	96.6198	0	0
TMUE_0000000461.1	3111	2939.64	0	0
TMUE_0000000462.1	489	319.595	1780	169.766
TMUE_0000000463.1	1182	1010.64	2284.5	68.901
TMUE_0000000464.1	1538	1366.64	4107.93	91.6219
TMUE_0000000465.1	697	525.641	976.702	56.6374
TMUE_0000000466.1	927	755.641	906.034	36.5477
TMUE_0000000466.2	1898	1726.64	271.625	4.79511
TMUE_0000000467.1	1332	1160.64	2230.27	58.572
TMUE_0000000468.1	679	508.004	7856.06	471.377
TMUE_0000000469.1	2720	2548.64	828.104	9.90392
TMUE_0000000470.1	1918	1746.64	2534.55	44.2312
TMUE_0000000470.2	2454	2282.64	822.186	10.979
TMUE_0000000471.1	327	165.635	1485	273.279
TMUE_0000000472.1	405	238.999	5509.25	702.632
TMUE_0000000473.1	303	144.049	8	1.69282
